inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
CM1.csv pf,0.24561403508771928,0.2631578947368421,0.23684210526315788,0.23684210526315788,0.24561403508771928,0.2631578947368421,0.24561403508771928,0.2543859649122807,0.24561403508771928,0.24561403508771928,0.23684210526315788,0.24561403508771928,0.2482456140350877,0.24561403508771928,0.25,0.2631578947368421,0.008815680369404291
CM1.csv pf,0.10309278350515463,0.12371134020618557,0.09278350515463918,0.10309278350515463,0.09278350515463918,0.10309278350515463,0.09278350515463918,0.10309278350515463,0.09278350515463918,0.10309278350515463,0.09278350515463918,0.09278350515463918,0.10103092783505155,0.10309278350515463,0.10309278350515463,0.12371134020618557,0.008987420502145719
CM1.csv pf,0.4074074074074074,0.39814814814814814,0.3888888888888889,0.4074074074074074,0.4074074074074074,0.39814814814814814,0.37962962962962965,0.39814814814814814,0.3888888888888889,0.3611111111111111,0.3611111111111111,0.3888888888888889,0.3935185185185185,0.39814814814814814,0.4027777777777778,0.4074074074074074,0.013888888888888881
CM1.csv pf,0.21296296296296297,0.2222222222222222,0.21296296296296297,0.23148148148148148,0.25,0.25,0.21296296296296297,0.23148148148148148,0.2222222222222222,0.24074074074074073,0.21296296296296297,0.2175925925925926,0.22870370370370371,0.22685185185185186,0.2361111111111111,0.25,0.013764878469739356
CM1.csv pf,0.24242424242424243,0.24242424242424243,0.23232323232323232,0.24242424242424243,0.24242424242424243,0.23232323232323232,0.23232323232323232,0.2222222222222222,0.23232323232323232,0.24242424242424243,0.2222222222222222,0.23232323232323232,0.23636363636363633,0.23737373737373738,0.24242424242424243,0.24242424242424243,0.006700252101728087
CM1.csv pf,0.27184466019417475,0.27184466019417475,0.2524271844660194,0.2621359223300971,0.2621359223300971,0.2524271844660194,0.27184466019417475,0.2815533980582524,0.2621359223300971,0.2912621359223301,0.2524271844660194,0.2621359223300971,0.26796116504854367,0.2669902912621359,0.27184466019417475,0.2912621359223301,0.011650485436893199
CM1.csv pf,0.3333333333333333,0.3523809523809524,0.3333333333333333,0.3333333333333333,0.3238095238095238,0.3523809523809524,0.3238095238095238,0.3238095238095238,0.3333333333333333,0.3333333333333333,0.3238095238095238,0.32857142857142857,0.33428571428571435,0.3333333333333333,0.3333333333333333,0.3523809523809524,0.00994314905610529
CM1.csv pf,0.22549019607843138,0.20588235294117646,0.23529411764705882,0.20588235294117646,0.20588235294117646,0.21568627450980393,0.22549019607843138,0.22549019607843138,0.20588235294117646,0.22549019607843138,0.20588235294117646,0.20588235294117646,0.2176470588235294,0.22058823529411764,0.22549019607843138,0.23529411764705882,0.010559146680655895
CM1.csv pf,0.26126126126126126,0.25225225225225223,0.2882882882882883,0.23423423423423423,0.24324324324324326,0.2702702702702703,0.22522522522522523,0.27927927927927926,0.27927927927927926,0.2702702702702703,0.22522522522522523,0.24774774774774774,0.26036036036036037,0.26576576576576577,0.27477477477477474,0.2882882882882883,0.019921931880627006
CM1.csv pf,0.16037735849056603,0.16981132075471697,0.1792452830188679,0.14150943396226415,0.1792452830188679,0.1792452830188679,0.1509433962264151,0.16037735849056603,0.1792452830188679,0.14150943396226415,0.14150943396226415,0.15566037735849056,0.16415094339622643,0.1650943396226415,0.1792452830188679,0.1792452830188679,0.0147363201432201
KC1.csv pf,0.6498422712933754,0.6466876971608833,0.6403785488958991,0.6529968454258676,0.6529968454258676,0.6561514195583596,0.6719242902208202,0.6403785488958991,0.6529968454258676,0.6529968454258676,0.6403785488958991,0.6482649842271293,0.6517350157728707,0.6529968454258676,0.6529968454258676,0.6719242902208202,0.00848809088143453
KC1.csv pf,0.810126582278481,0.8132911392405063,0.810126582278481,0.8037974683544303,0.810126582278481,0.8037974683544303,0.810126582278481,0.8132911392405063,0.810126582278481,0.8132911392405063,0.8037974683544303,0.810126582278481,0.8098101265822784,0.810126582278481,0.8117088607594937,0.8132911392405063,0.0033038944648451285
