inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
CM1.csv auc,0.5959429824561403,0.5509868421052632,0.5734649122807017,0.5915570175438597,0.6003289473684211,0.6228070175438597,0.6003289473684211,0.5734649122807017,0.5734649122807017,0.5959429824561403,0.5509868421052632,0.5734649122807017,0.5878289473684211,0.59375,0.5981359649122807,0.6228070175438597,0.01912552290387295
CM1.csv auc,0.6011937059142701,0.6115029842647858,0.6589799240368963,0.5903418339663592,0.6749864351600651,0.6275094953879544,0.6275094953879544,0.6904503526858383,0.6429734129137276,0.6115029842647858,0.5903418339663592,0.6115029842647858,0.6336950623982637,0.6275094953879544,0.650976668475312,0.6904503526858383,0.031062665995636708
CM1.csv auc,0.6213450292397661,0.5516569200779726,0.564083820662768,0.6228070175438597,0.5950292397660819,0.5748050682261209,0.5950292397660819,0.6074561403508771,0.6074561403508771,0.598196881091618,0.5516569200779726,0.5849171539961013,0.5937865497076023,0.59661306042885,0.6074561403508771,0.6228070175438597,0.022395014599284176
CM1.csv auc,0.7242063492063492,0.7149470899470899,0.7149470899470899,0.669973544973545,0.6792328042328042,0.7103174603174602,0.6792328042328042,0.7103174603174602,0.6825396825396826,0.7056878306878306,0.669973544973545,0.6808862433862434,0.6991402116402117,0.7080026455026454,0.7126322751322751,0.7242063492063492,0.018274684395390414
CM1.csv auc,0.5732323232323232,0.6161616161616161,0.5959595959595959,0.5959595959595959,0.5681818181818181,0.6060606060606061,0.6111111111111112,0.601010101010101,0.5353535353535354,0.6111111111111112,0.5353535353535354,0.5845959595959596,0.5914141414141415,0.5984848484848484,0.6085858585858586,0.6161616161616161,0.023977934283776214
CM1.csv auc,0.5932038834951456,0.6689320388349514,0.6140776699029126,0.5995145631067961,0.6189320388349514,0.6737864077669903,0.6237864077669902,0.5640776699029126,0.5640776699029126,0.6689320388349514,0.5640776699029126,0.5963592233009709,0.6189320388349515,0.616504854368932,0.6463592233009708,0.6737864077669903,0.03887558553783601
CM1.csv auc,0.6928571428571428,0.7023809523809523,0.6833333333333335,0.6976190476190476,0.7476190476190476,0.7035714285714285,0.6928571428571428,0.6833333333333335,0.6928571428571428,0.6630952380952381,0.6630952380952381,0.6880952380952381,0.695952380952381,0.6928571428571428,0.7,0.7476190476190476,0.02049002854661919
CM1.csv auc,0.6107843137254902,0.6254901960784315,0.6254901960784315,0.615686274509804,0.6107843137254902,0.615686274509804,0.615686274509804,0.6303921568627451,0.615686274509804,0.6205882352941178,0.6107843137254902,0.615686274509804,0.6186274509803923,0.615686274509804,0.6230392156862746,0.6303921568627451,0.006277572781796916
CM1.csv auc,0.5828828828828828,0.6117117117117118,0.5981981981981983,0.5846846846846846,0.554054054054054,0.5918918918918918,0.6072072072072073,0.5936936936936936,0.6027027027027028,0.6027027027027028,0.554054054054054,0.5882882882882883,0.5929729729729731,0.595945945945946,0.6027027027027028,0.6117117117117118,0.01567567567567574
CM1.csv auc,0.5854952830188679,0.5902122641509434,0.6120283018867925,0.5713443396226415,0.576061320754717,0.6120283018867925,0.5713443396226415,0.5884433962264151,0.576061320754717,0.5978773584905661,0.5713443396226415,0.576061320754717,0.5880896226415094,0.5869693396226414,0.5940448113207548,0.6120283018867925,0.014503278805829233
