inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
converted_JM1.csv balance,0.5469570378296076,0.5412241853666586,0.5444330646440964,0.5444957991882896,0.5349104273824233,0.5397234229915506,0.5549986493689056,0.5533915956051769,0.5465736781185417,0.5479405029090473,0.5349104273824233,0.5428286250053775,0.5454648363404296,0.5455347386534157,0.5474487703693274,0.5549986493689056,0.005724144528641947
converted_JM1.csv balance,0.5245624791000135,0.5290744066837363,0.5341495460076309,0.5229500223626267,0.5377381116257054,0.5399421708888617,0.5484164728994607,0.533372771883431,0.5153240203996707,0.5275141497741784,0.5153240203996707,0.5260383144370959,0.5313044151625317,0.5312235892835837,0.5359438288166681,0.5484164728994607,0.009006443862276201
converted_JM1.csv balance,0.5366393026437908,0.5375658297536852,0.5277771269969762,0.5412865210603789,0.5398986042923514,0.5577423741677174,0.5617404920479101,0.5542070738539702,0.5347238610183549,0.5730217092208645,0.5277771269969762,0.537102566198738,0.5464602895056,0.5405925626763651,0.5559747240108438,0.5730217092208645,0.0136326182886064
converted_JM1.csv balance,0.575471244127892,0.5211049011891487,0.5387225222177918,0.5467985595112106,0.5680552621856032,0.5181503165372157,0.5418328312992557,0.5338232839898802,0.5272962234008366,0.5606091022963569,0.5181503165372157,0.5305597536953583,0.543186424675519,0.5402776767585238,0.5537038309037837,0.575471244127892,0.01858411092882155
converted_JM1.csv balance,0.5188704848652208,0.5671607353111566,0.5502653804805233,0.5504722576237591,0.5598888430344067,0.5398185023825615,0.5532932573582254,0.5256890794870342,0.5459126095787832,0.5575089122571679,0.5188704848652208,0.5428655559806723,0.5468880062378838,0.5503688190521412,0.5554010848076967,0.5671607353111566,0.014294736742954575
converted_JM1.csv balance,0.5440538224414958,0.5358026926192159,0.5459924134498162,0.5339619441898442,0.5638108050280612,0.5307410867521479,0.537897274311041,0.5484891977737512,0.5494889033064072,0.5513492646707607,0.5307410867521479,0.5368499834651284,0.5441587404542543,0.5450231179456559,0.5489890505400792,0.5638108050280612,0.0093887257932232
converted_JM1.csv balance,0.5363948945665538,0.5515657081632902,0.5317153709256439,0.5571688217425285,0.5666474370388008,0.5617325168838996,0.5301125591230984,0.5452888223831848,0.5505295468710381,0.5609365772707693,0.5301125591230984,0.5408418584748693,0.5492092254968808,0.5510476275171641,0.5590526995066489,0.5666474370388008,0.01232639652198598
converted_JM1.csv balance,0.5446144287611594,0.5454040158299829,0.560973330870224,0.5419579641643153,0.5312288010811884,0.5448407914077422,0.5572995818565668,0.5266524894394128,0.5594759983905442,0.5227052167244319,0.5227052167244319,0.5365933826227518,0.5435152618525569,0.5447276100844508,0.5513517988432748,0.560973330870224,0.012754852867766722
converted_JM1.csv balance,0.542315052535644,0.5160653042183796,0.5266598491591474,0.5244553744786684,0.5343710127302629,0.5301124831501183,0.5403703498831978,0.547986459829275,0.5519060597781726,0.5482310397477514,0.5160653042183796,0.5283861661546329,0.5362472985510618,0.5373706813067303,0.5451507561824596,0.5519060597781726,0.011224392711227896
converted_JM1.csv balance,0.535958642341461,0.5350981776507221,0.5380648794201497,0.5578248659797879,0.5479248194502943,0.5449021173028219,0.5432801162676912,0.5487970192743662,0.5353713569999772,0.5622076536062779,0.5350981776507221,0.5370117608808054,0.5449429648293549,0.5440911167852566,0.5483609193623302,0.5622076536062779,0.008983798766742788
converted_KC3.csv balance,0.607536884289253,0.6548499398267857,0.607536884289253,0.5710660685808359,0.607536884289253,0.6511438971460026,0.5710660685808359,0.6548499398267857,0.6174934669699469,0.5940076770070774,0.5710660685808359,0.6007722806481652,0.6137087710806028,0.607536884289253,0.6343186820579747,0.6548499398267857,0.029900023308465612
converted_KC3.csv balance,0.5381640035338275,0.46553149620987677,0.5270590835323372,0.6621850596659551,0.7226394922339048,0.5330414653322733,0.5423978211722669,0.5301558127461165,0.5237553951822008,0.6513167532311681,0.46553149620987677,0.5286074481392269,0.5696246382839927,0.5356027344330504,0.5968572872017175,0.7226394922339048,0.07617936909862462
converted_KC3.csv balance,0.6374976215690406,0.6860714832831436,0.45314542262107305,0.5548477916397072,0.601358403886384,0.5530520363620937,0.510943649864307,0.5482982564654642,0.4636624436345125,0.5845230844821452,0.45314542262107305,0.5296209531648856,0.559340019380787,0.5539499140009004,0.5929407441842646,0.6860714832831436,0.0689380482461089
converted_KC3.csv balance,0.5629943514096611,0.5140873420962249,0.47553672350195786,0.5220930407198541,0.5519513425404523,0.5256945009309,0.5685224924678312,0.5685224924678312,0.517096118133137,0.6635842111457939,0.47553672350195786,0.5195945794264956,0.5470082615413645,0.5388229217356761,0.5657584219387461,0.6635842111457939,0.04791389572971586
converted_KC3.csv balance,0.6351700341890136,0.6726632515891015,0.610163203595241,0.7356520964890764,0.645451760335066,0.7515171647456018,0.6405312699844798,0.7157908142149932,0.7356520964890764,0.645451760335066,0.610163203595241,0.6429915151597729,0.6788043451966714,0.6590575059620838,0.7257214553520348,0.7515171647456018,0.04843694585691966
converted_KC3.csv balance,0.5897984567039649,0.6446832399112026,0.6826269961342546,0.5897984567039649,0.6433177573494551,0.5876035139844127,0.6273220037500351,0.6888139869886862,0.678928770062035,0.737749146418774,0.5876035139844127,0.608560230227,0.6470642328006785,0.6440004986303288,0.6807778830981448,0.737749146418774,0.047697621033842084
converted_KC3.csv balance,0.6411127448362478,0.6735683744737069,0.7138977172145757,0.7138977172145757,0.7231397417768359,0.6358953800047209,0.7138977172145757,0.7138977172145757,0.6460394157287856,0.5907435771397183,0.5907435771397183,0.6435760802825168,0.6766090102818317,0.6937330458441413,0.7138977172145757,0.7231397417768359,0.04354434793309819
converted_KC3.csv balance,0.5290351026723414,0.5290351026723414,0.5971364087877351,0.5582183283082219,0.45234287639837634,0.495346540384521,0.5188521792904204,0.6560996868602402,0.5774475809703328,0.692389416843942,0.45234287639837634,0.5239436409813809,0.5605903223188473,0.5436267154902816,0.5872919948790339,0.692389416843942,0.06915652317785762
converted_KC3.csv balance,0.7179486739422453,0.542765278671601,0.5463055534218266,0.7303707100023769,0.6685033383738979,0.5290127644646005,0.608084524575658,0.7225114896051836,0.538087118858144,0.6099748180034883,0.5290127644646005,0.5445354160467137,0.6213564269919022,0.6090296712895731,0.6932260061580715,0.7303707100023769,0.07825942137355733
