inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
converted_JM1.csv pf,0.16981792717086835,0.16631652661064425,0.16841736694677872,0.16211484593837536,0.16981792717086835,0.17507002801120447,0.15371148459383754,0.15826330532212884,0.16701680672268907,0.16071428571428573,0.15371148459383754,0.16141456582633054,0.1651260504201681,0.16666666666666666,0.16911764705882354,0.17507002801120447,0.006038672587481818
converted_JM1.csv pf,0.1673758865248227,0.16028368794326242,0.1549645390070922,0.16843971631205673,0.16453900709219857,0.1599290780141844,0.16134751773049646,0.16702127659574467,0.15921985815602838,0.16134751773049646,0.1549645390070922,0.16010638297872343,0.16244680851063828,0.16134751773049646,0.1657801418439716,0.16843971631205673,0.004066279756088588
converted_JM1.csv pf,0.18791477471184073,0.17953195948305972,0.18372336709745024,0.1728955640936081,0.1728955640936081,0.17394341599720572,0.17499126790080335,0.17953195948305972,0.19210618232623122,0.18232623122598673,0.1728955640936081,0.17446734194900454,0.17998602864128538,0.17953195948305972,0.1830247991617185,0.19210618232623122,0.006258034208096957
converted_JM1.csv pf,0.15082201572551823,0.16869192280200143,0.1647605432451751,0.16261615439599714,0.16869192280200143,0.1758398856325947,0.1758398856325947,0.1701215153681201,0.17155110793423875,0.17333809864188707,0.15082201572551823,0.16672623302358827,0.16822730521801285,0.16940671908506078,0.1724446032880629,0.1758398856325947,0.00709604087211731
converted_JM1.csv pf,0.18052668052668053,0.1625086625086625,0.16285516285516285,0.18537768537768537,0.176022176022176,0.1690921690921691,0.18018018018018017,0.17394317394317393,0.1690921690921691,0.1735966735966736,0.1625086625086625,0.1690921690921691,0.17331947331947334,0.17376992376992378,0.1781011781011781,0.18537768537768537,0.007171469045452618
converted_JM1.csv pf,0.1760195189961659,0.17148832345765075,0.17497385848727778,0.17392819797838968,0.16904844893691182,0.16765423492506099,0.17462530498431508,0.16626002091321018,0.16730568142209828,0.16626002091321018,0.16626002091321018,0.16747995817357963,0.17075636110142905,0.1702683861972813,0.17427675148135238,0.1760195189961659,0.003686931668203392
converted_JM1.csv pf,0.17982155113246398,0.167124227865477,0.16060398078242966,0.17467398764584763,0.16746739876458477,0.16197666437886069,0.1609471516815374,0.16884008236101578,0.15442690459849004,0.16266300617707619,0.15442690459849004,0.16146190803019905,0.16585449553877832,0.16489361702127658,0.16815374056280027,0.17982155113246398,0.007024616937194813
converted_JM1.csv pf,0.1740961740961741,0.17514917514917516,0.1783081783081783,0.1797121797121797,0.16742716742716743,0.17023517023517024,0.1747981747981748,0.1740961740961741,0.17655317655317657,0.18076518076518078,0.16742716742716743,0.1740961740961741,0.17511407511407512,0.174973674973675,0.17743067743067742,0.18076518076518078,0.0038783553438623062
converted_JM1.csv pf,0.15857043719639138,0.1551006245662734,0.17279666897987508,0.16412213740458015,0.16273421235253296,0.16724496877168632,0.1578764746703678,0.16377515614156835,0.16655100624566274,0.15857043719639138,0.1551006245662734,0.15857043719639138,0.162734212352533,0.16325468424705064,0.16533657182512146,0.17279666897987508,0.005056887356623647
converted_JM1.csv pf,0.15674740484429064,0.16332179930795848,0.15813148788927336,0.1750865051903114,0.15813148788927336,0.1750865051903114,0.15951557093425606,0.157439446366782,0.1615916955017301,0.1698961937716263,0.15674740484429064,0.15813148788927336,0.16349480968858132,0.1605536332179931,0.1666089965397924,0.1750865051903114,0.0068478024445062366
converted_KC3.csv pf,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.09259259259259259,0.09259259259259259,0.16666666666666666,0.18518518518518517,0.09259259259259259,0.14814814814814814,0.09259259259259259,0.12037037037037036,0.15185185185185185,0.17592592592592593,0.18518518518518517,0.18518518518518517,0.04040263746161376
converted_KC3.csv pf,0.22058823529411764,0.14705882352941177,0.22058823529411764,0.20588235294117646,0.16176470588235295,0.25,0.23529411764705882,0.22058823529411764,0.22058823529411764,0.22058823529411764,0.14705882352941177,0.21323529411764705,0.21029411764705883,0.22058823529411764,0.22058823529411764,0.25,0.030173947836298808
converted_KC3.csv pf,0.1509433962264151,0.1320754716981132,0.11320754716981132,0.09433962264150944,0.1320754716981132,0.05660377358490566,0.1320754716981132,0.1509433962264151,0.18867924528301888,0.1320754716981132,0.05660377358490566,0.12264150943396226,0.12830188679245283,0.1320754716981132,0.14150943396226415,0.18867924528301888,0.03354035629175694
converted_KC3.csv pf,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.09259259259259259,0.09259259259259259,0.07407407407407407,0.05555555555555555,0.05555555555555555,0.07407407407407407,0.08703703703703704,0.08333333333333333,0.10185185185185185,0.1111111111111111,0.0186108807798535
converted_KC3.csv pf,0.19230769230769232,0.21153846153846154,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.25,0.17307692307692307,0.25,0.17307692307692307,0.1346153846153846,0.1346153846153846,0.17307692307692307,0.20000000000000004,0.20192307692307693,0.23076923076923078,0.25,0.038653367773541884
converted_KC3.csv pf,0.11666666666666667,0.08333333333333333,0.06666666666666667,0.1,0.1,0.15,0.11666666666666667,0.1,0.08333333333333333,0.13333333333333333,0.06666666666666667,0.09166666666666667,0.10500000000000001,0.1,0.11666666666666667,0.15,0.02362907813126304
converted_KC3.csv pf,0.20967741935483872,0.20967741935483872,0.16129032258064516,0.20967741935483872,0.0967741935483871,0.12903225806451613,0.1935483870967742,0.1774193548387097,0.12903225806451613,0.20967741935483872,0.0967741935483871,0.14516129032258063,0.17258064516129032,0.18548387096774194,0.20967741935483872,0.20967741935483872,0.039540808619778274
converted_KC3.csv pf,0.15789473684210525,0.15789473684210525,0.17543859649122806,0.15789473684210525,0.2631578947368421,0.19298245614035087,0.10526315789473684,0.14035087719298245,0.17543859649122806,0.12280701754385964,0.10526315789473684,0.14912280701754385,0.16491228070175437,0.15789473684210525,0.17543859649122806,0.2631578947368421,0.04091896066558105
converted_KC3.csv pf,0.13114754098360656,0.18032786885245902,0.14754098360655737,0.09836065573770492,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.18032786885245902,0.13114754098360656,0.16393442622950818,0.09836065573770492,0.13934426229508196,0.14754098360655737,0.14754098360655737,0.1557377049180328,0.18032786885245902,0.023183828891362213
converted_KC3.csv pf,0.21311475409836064,0.13114754098360656,0.19672131147540983,0.2459016393442623,0.18032786885245902,0.13114754098360656,0.16393442622950818,0.21311475409836064,0.11475409836065574,0.14754098360655737,0.11475409836065574,0.13934426229508196,0.17377049180327866,0.1721311475409836,0.20491803278688525,0.2459016393442623,0.04095080654687473
