inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
converted_KC3.csv pf,0.14705882352941177,0.20588235294117646,0.20588235294117646,0.14705882352941177,0.14705882352941177,0.17647058823529413,0.11764705882352941,0.19117647058823528,0.22058823529411764,0.19117647058823528,0.11764705882352941,0.14705882352941177,0.175,0.18382352941176472,0.19852941176470587,0.22058823529411764,0.0318476585701584
converted_KC3.csv pf,0.11320754716981132,0.07547169811320754,0.18867924528301888,0.07547169811320754,0.03773584905660377,0.09433962264150944,0.07547169811320754,0.1320754716981132,0.11320754716981132,0.16981132075471697,0.03773584905660377,0.07547169811320754,0.10754716981132076,0.10377358490566038,0.12264150943396226,0.18867924528301888,0.043885673017407575
converted_KC3.csv pf,0.14814814814814814,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.2037037037037037,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.09259259259259259,0.07407407407407407,0.1111111111111111,0.12777777777777777,0.1111111111111111,0.14814814814814814,0.2037037037037037,0.03652422763577041
converted_KC3.csv pf,0.21153846153846154,0.21153846153846154,0.15384615384615385,0.23076923076923078,0.17307692307692307,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.23076923076923078,0.17307692307692307,0.15384615384615385,0.1826923076923077,0.19615384615384618,0.19230769230769232,0.21153846153846154,0.23076923076923078,0.024019223070763072
converted_KC3.csv pf,0.1,0.05,0.13333333333333333,0.1,0.06666666666666667,0.11666666666666667,0.16666666666666666,0.1,0.15,0.1,0.05,0.1,0.10833333333333335,0.1,0.125,0.16666666666666666,0.03354101966249684
converted_KC3.csv pf,0.22580645161290322,0.08064516129032258,0.1774193548387097,0.1774193548387097,0.14516129032258066,0.24193548387096775,0.1774193548387097,0.1774193548387097,0.20967741935483872,0.1935483870967742,0.08064516129032258,0.1774193548387097,0.1806451612903226,0.1774193548387097,0.20161290322580644,0.24193548387096775,0.04255130954281587
converted_KC3.csv pf,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.12280701754385964,0.10526315789473684,0.21052631578947367,0.12280701754385964,0.10526315789473684,0.14035087719298245,0.10526315789473684,0.12280701754385964,0.15438596491228068,0.14912280701754385,0.18421052631578946,0.21052631578947367,0.04061697158873763
converted_KC3.csv pf,0.16393442622950818,0.11475409836065574,0.08196721311475409,0.11475409836065574,0.11475409836065574,0.19672131147540983,0.09836065573770492,0.14754098360655737,0.14754098360655737,0.08196721311475409,0.08196721311475409,0.10655737704918034,0.12622950819672132,0.11475409836065574,0.14754098360655737,0.19672131147540983,0.03519821402226867
converted_KC3.csv pf,0.19672131147540983,0.16393442622950818,0.08196721311475409,0.21311475409836064,0.03278688524590164,0.13114754098360656,0.21311475409836064,0.06557377049180328,0.21311475409836064,0.18032786885245902,0.03278688524590164,0.10655737704918034,0.14918032786885244,0.1721311475409836,0.20491803278688525,0.21311475409836064,0.06410234359349885
converted_MC1.csv pf,0.00978067575577949,0.00889152341434499,0.00948429164196799,0.00978067575577949,0.009187907528156491,0.008298755186721992,0.00889152341434499,0.008002371072910491,0.00948429164196799,0.01037344398340249,0.008002371072910491,0.00889152341434499,0.009217545939537641,0.00933609958506224,0.00963248369887374,0.01037344398340249,0.0006816834617664494
converted_MC1.csv pf,0.008325899494498959,0.008623253047873923,0.007731192387749034,0.00951531370799881,0.008920606601248885,0.010407374368123699,0.008920606601248885,0.008325899494498959,0.011002081474873625,0.008623253047873923,0.007731192387749034,0.00847457627118644,0.00903954802259887,0.008771929824561403,0.009217960154623847,0.011002081474873625,0.0009515313707998811
converted_MC1.csv pf,0.008499413833528723,0.006447831184056272,0.008206330597889801,0.008499413833528723,0.007033997655334115,0.008792497069167644,0.007033997655334115,0.0076201641266119575,0.008792497069167644,0.007033997655334115,0.006447831184056272,0.007033997655334115,0.007796014067995312,0.00791324736225088,0.008499413833528723,0.008792497069167644,0.0008206330597889801
converted_MC1.csv pf,0.007959905660377358,0.009139150943396226,0.0076650943396226415,0.009433962264150943,0.006780660377358491,0.007370283018867925,0.008254716981132075,0.0076650943396226415,0.008254716981132075,0.008549528301886792,0.006780660377358491,0.0076650943396226415,0.008107311320754717,0.008107311320754717,0.008402122641509434,0.009433962264150943,0.0007602474621596476
converted_MC1.csv pf,0.006180105944673337,0.004708652148322542,0.004120070629782225,0.005885815185403178,0.003531489111241907,0.00529723366686286,0.0038257798705120657,0.005002942907592701,0.004120070629782225,0.005002942907592701,0.003531489111241907,0.004120070629782225,0.004767510300176574,0.004855797527957622,0.00515008828722778,0.006180105944673337,0.0008302964084559084
