inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
converted_JM1.csv gmean,0.5799113431596192,0.5601377734624898,0.5562704283185033,0.5439113091998533,0.5718179052436984,0.5594865593417179,0.5821901386615773,0.5709559443545575,0.5528740311755721,0.5456197564263369,0.5439113091998533,0.5545722297470377,0.5623175189343926,0.5598121664021039,0.5713869247991279,0.5821901386615773,0.012749351424789994
converted_KC3.csv gmean,0.6026423531421905,0.6839909588423358,0.7030827453325555,0.6372228522503038,0.6643507483037502,0.6839909588423358,0.6709613663298267,0.6026423531421905,0.6904135500650991,0.6775074858941582,0.6026423531421905,0.650786800277027,0.6616805372144745,0.6742344261119925,0.6839909588423358,0.7030827453325555,0.03383517034493005
converted_MC1.csv gmean,0.5936669489583664,0.56620666876416,0.5934912818591045,0.5937547630183035,0.56620666876416,0.6456703649728585,0.5058313138566816,0.6204316991823271,0.6197896675380742,0.6201566241525428,0.5058313138566816,0.5798489753116323,0.5925206001066579,0.593710855988335,0.6199731458453085,0.6456703649728585,0.037436528462666825
converted_MC2.csv gmean,0.7376218689175209,0.7214084193623482,0.7214084193623482,0.7376218689175209,0.6672040844618539,0.6672040844618539,0.7376218689175209,0.6525384675349823,0.7376218689175209,0.6525384675349823,0.6525384675349823,0.6672040844618539,0.7032789418388452,0.7214084193623482,0.7376218689175209,0.7376218689175209,0.036231318781653275
converted_PC4.csv gmean,0.6616728385491064,0.6687092302069877,0.6434148879137025,0.7507524374316111,0.6787655724019033,0.6925141191229268,0.6763018053884822,0.7184491312743413,0.718130154699527,0.6504726663814153,0.6434148879137025,0.665191034378047,0.6859182843370004,0.6775336888951927,0.7053221369112269,0.7507524374316111,0.03230076581042326
converted_PC5.csv gmean,0.7332408756308202,0.7626611341513678,0.7727813397240786,0.7520379996345158,0.745101331955643,0.7668672132250107,0.7330572057221322,0.7406715319947537,0.7760271962203973,0.7301626782599042,0.7301626782599042,0.7369562038127869,0.7512608506518623,0.7485696657950793,0.7647641736881893,0.7760271962203973,0.016437550629156084
