inputfile,min,lower,avg,median,upper,max,variance
CM1.csv,0.23076923076923078,0.3269230769230769,0.4384615384615384,0.42307692307692313,0.576923076923077,0.6923076923076923,0.1540383414961599
KC1.csv,0.40425531914893614,0.4973404255319149,0.5425531914893617,0.5372340425531914,0.5585106382978723,0.7553191489361702,0.08537192616059099
MW1.csv,0.0,0.15625,0.375,0.5,0.5,0.625,0.21650635094610965
PC1.csv,0.5,0.8333333333333334,0.8277777777777778,0.8611111111111112,0.8888888888888888,0.9444444444444444,0.12533904636309418
PC3.csv,0.5,0.625,0.7275,0.7625,0.8375,0.875,0.12321221530351607

