inputfile,min,lower,avg,median,upper,max,variance
CM1.csv,-0.06113316405499531,0.08029483154599323,0.15334559793857575,0.2162176404864738,0.2233917395479596,0.2656427334694695,0.10643658058319269
KC1.csv,0.10164521875578032,0.1640335658257348,0.20430914064475267,0.19980561996309695,0.252447152649895,0.3064095561843216,0.05906720120948569
MW1.csv,-0.05638838744346009,0.0907541738995951,0.2031292564323932,0.19802950859533486,0.30478836596588343,0.4411764705882353,0.14957167216660275
PC1.csv,0.23472388671280286,0.3047738196506739,0.3412316414970991,0.3442380771533008,0.36910455538103426,0.462024017009874,0.06316843297227484
PC3.csv,0.24281059522633738,0.3436730826127832,0.35064912931341496,0.3565448719515695,0.3956097831392287,0.42456407283595443,0.05879686249297894

