inputfile,min,lower,avg,median,upper,max,variance
CM1.csv,0.3699776724349363,0.5121240819035422,0.5872698184951461,0.6142292708123396,0.6702776135907609,0.7873708655008695,0.12258069956805123
KC1.csv,0.5105424568036427,0.5671791921131765,0.580668039712577,0.5788996760920166,0.5976954940556616,0.6368518883911185,0.03268446356800015
MW1.csv,0.37910082364587416,0.46349860979652135,0.5417964417008907,0.5787563213877491,0.6241751174398555,0.6314716445252451,0.08940872204242506
PC1.csv,0.5576097218960516,0.7231490085696071,0.7343602104621172,0.7556699142566883,0.773471343249684,0.8279306868146543,0.07052945317423512
PC3.csv,0.6226229211636913,0.6453865025339987,0.7021813928534051,0.704219686901844,0.7541798421851658,0.7978914646839239,0.06130833331926182

