inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
arc.csv balance,0.42601992630405705,0.42601992630405705,0.49186308439555393,0.424456778338933,0.4986736342461131,0.48757622518075916,0.3562196609090955,0.5,0.424456778338933,0.4937885817170854,0.3562196609090955,0.42523835232149504,0.45290745957345874,0.4567980757424081,0.49282583305631966,0.5,0.04595244508873626
arc.csv balance,0.631549792298124,0.47287800617705,0.6258045668073671,0.5653113815484263,0.6036555930899379,0.6287857761345883,0.5291976260855871,0.6078265689774485,0.48026519931935596,0.6765239812692794,0.47287800617705,0.5472545038170067,0.5821798491707164,0.6057410810336932,0.6272951714709777,0.6765239812692794,0.06477464525237248
arc.csv balance,0.41601466730605907,0.28936647982240526,0.3522722288678154,0.4118157229220992,0.3511274081178434,0.3566289830153462,0.4147451462809959,0.41601466730605907,0.3522722288678154,0.3522722288678154,0.28936647982240526,0.3522722288678154,0.3712529761374254,0.3544506059415808,0.41328043460154756,0.41601466730605907,0.03993648397831337
arc.csv balance,0.34481884379494643,0.46493556209475984,0.3540642893960356,0.4619255899253012,0.3550133915840932,0.4703755888672819,0.4119106513788918,0.41905651880614114,0.4077585367842135,0.5789602438391649,0.34481884379494643,0.3813859641841533,0.42688192164708294,0.4154835850925165,0.4634305760100305,0.5789602438391649,0.0674896844303217
arc.csv balance,0.35019451355197884,0.3486390245847948,0.40363153374908856,0.3465707992482697,0.3453458820070472,0.3465707992482697,0.4005286306439556,0.4049764259053441,0.4101006835902553,0.40618233234045886,0.3453458820070472,0.34760491191653226,0.3762740624869463,0.3753615720979672,0.40430397982721633,0.4101006835902553,0.02892100294145285
arc.csv balance,0.2857142857142857,0.3987727517762759,0.3987727517762759,0.40214859383382284,0.4005286306439556,0.4049764259053441,0.28435784049890633,0.3948580710413736,0.3987727517762759,0.2813005317799139,0.2813005317799139,0.34028617837782965,0.365020263474643,0.3987727517762759,0.39965069121011576,0.4049764259053441,0.0532434936817682
arc.csv balance,0.5469239601083771,0.46441103789176175,0.46183301622809914,0.538449609494501,0.46183301622809914,0.5450186798009133,0.538449609494501,0.46183301622809914,0.5450186798009133,0.5502968587780228,0.46183301622809914,0.46312202705993044,0.5114067484053286,0.538449609494501,0.5450186798009133,0.5502968587780228,0.04009654738332598
arc.csv balance,0.43026542543309354,0.42608134428170263,0.4182870623514249,0.41595299623371973,0.4892587411274367,0.5004026766915842,0.42763654472091506,0.4974067997485313,0.3562744191959609,0.43026542543309354,0.3562744191959609,0.42218420331656376,0.43918314352174626,0.4289509850770043,0.45976208328026513,0.5004026766915842,0.04237872799076801
arc.csv balance,0.4280855240506203,0.3569026022144478,0.3511981214954596,0.3511981214954596,0.35563668506606216,0.4292638123280008,0.4221688058880094,0.4280855240506203,0.4203933423855274,0.34581410617969655,0.34581410617969655,0.3534174032807609,0.3888746645153903,0.3886479722999876,0.42512716496931485,0.4292638123280008,0.036916696350201436
arc.csv balance,0.36700224765483314,0.44628403742764666,0.36700224765483314,0.4449382359759946,0.5255615663075401,0.5281087423515928,0.37109550389758306,0.4449382359759946,0.5165740565592782,0.5242327736937096,0.36700224765483314,0.4080168699367888,0.4535737647499006,0.4456111367018206,0.5204034151264939,0.5281087423515928,0.06457061426726839
ivy-2.0.csv balance,0.597911861161214,0.597911861161214,0.6473081186287506,0.6028491952658772,0.5900580255508749,0.5308971713547496,0.5960820874629249,0.4733337387550993,0.5373999671707886,0.5941623377142866,0.4733337387550993,0.5637289963608318,0.5767914364225779,0.5951222125886058,0.597911861161214,0.6473081186287506,0.046642363133223216
ivy-2.0.csv balance,0.5448661520754282,0.663278226224026,0.5745218296203974,0.4532565245612544,0.6502424497814074,0.5031257243403207,0.5824943727323768,0.4926865709745508,0.5367132816228728,0.578662595507297,0.4532565245612544,0.5199195029815967,0.5579847727439933,0.5596939908479128,0.5805784841198369,0.663278226224026,0.06306021588157822
ivy-2.0.csv balance,0.559671839545903,0.661726360628152,0.5628286310994328,0.5656539286521739,0.5155543413514359,0.6100366599452687,0.5642831373880284,0.5125458249315857,0.6029967597215002,0.47317422369043116,0.47317422369043116,0.5376130904486695,0.5628471706953911,0.5635558842437306,0.584325344186837,0.661726360628152,0.05142375820196864
ivy-2.0.csv balance,0.6594106800969952,0.6052121606316369,0.6559683316711415,0.5199263742338738,0.688819023934092,0.4774128887398563,0.6149255680082857,0.6105245551431118,0.518656960010357,0.7008864765273077,0.4774128887398563,0.5625692674327554,0.6051743018996658,0.6127250615756987,0.6576895058840684,0.7008864765273077,0.07271728145484185
ivy-2.0.csv balance,0.5888858246115303,0.6677720520139396,0.48295736986134263,0.5975259179185677,0.4839670577565094,0.44669845003811504,0.48186211465597983,0.485727758357932,0.6043445818941143,0.5626631247493317,0.44669845003811504,0.483462213808926,0.5402404251857362,0.5241954415536318,0.593205871265049,0.6677720520139396,0.06935577710330001
ivy-2.0.csv balance,0.49700786003766007,0.5930438193865235,0.6276448023798956,0.6361178653196773,0.5836756092348951,0.7376488517273081,0.5992222751507392,0.544410242202255,0.6734584237919488,0.5916989575606145,0.49700786003766007,0.5876872833977549,0.6083928706791518,0.5961330472686314,0.6318813338497864,0.7376488517273081,0.06307905145885052
ivy-2.0.csv balance,0.4880535295398325,0.46565713520796803,0.4577857665271222,0.38951669141108103,0.42906472107651217,0.4476247915793442,0.42733574040955447,0.39238634461339406,0.43179232008321256,0.43120229949977495,0.38951669141108103,0.4282002307430333,0.43604193399477964,0.43149730979149375,0.4527052790532332,0.4880535295398325,0.02902687087176241
ivy-2.0.csv balance,0.5148500173752699,0.5664634965244659,0.6185431963159385,0.5621325038777409,0.48004826255821753,0.6058293445209602,0.5664634965244659,0.5636643870304374,0.6639241141421939,0.5651083440970663,0.48004826255821753,0.5628984454540892,0.5707027162966757,0.5657859203107661,0.586146420522713,0.6639241141421939,0.048724531914841426
