inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
CM1.csv brier,0.4369747899159664,0.4369747899159664,0.40336134453781514,0.4369747899159664,0.37815126050420167,0.4369747899159664,0.40336134453781514,0.36134453781512604,0.4369747899159664,0.37815126050420167,0.36134453781512604,0.3907563025210084,0.41092436974789914,0.42016806722689076,0.4369747899159664,0.4369747899159664,0.028484792028030746
CM1.csv brier,0.4180327868852459,0.4180327868852459,0.4016393442622951,0.4262295081967213,0.4180327868852459,0.4262295081967213,0.45901639344262296,0.4180327868852459,0.4672131147540984,0.45901639344262296,0.4016393442622951,0.4180327868852459,0.4311475409836065,0.4221311475409836,0.4426229508196721,0.4672131147540984,0.021121473322500205
CM1.csv brier,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.35877862595419846,0.3587786259541984,0.35877862595419846,0.35877862595419846,0.35877862595419846,5.551115123125783e-17
CM1.csv brier,0.35714285714285715,0.3968253968253968,0.3968253968253968,0.4523809523809524,0.35714285714285715,0.3968253968253968,0.35714285714285715,0.4365079365079365,0.35714285714285715,0.373015873015873,0.35714285714285715,0.35714285714285715,0.38809523809523816,0.3849206349206349,0.3968253968253968,0.4523809523809524,0.032809566045387914
CM1.csv brier,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.45454545454545453,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.45454545454545453,0.45454545454545453,0.4818181818181818,0.47636363636363627,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.010909090909090912
CM1.csv brier,0.36,0.424,0.36,0.36,0.36,0.36,0.36,0.424,0.36,0.36,0.36,0.36,0.37279999999999996,0.36,0.36,0.424,0.0256
CM1.csv brier,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.4830508474576271,0.48305084745762705,0.4830508474576271,0.4830508474576271,0.4830508474576271,5.551115123125783e-17
CM1.csv brier,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.2713178294573643,0.2713178294573643,0.43410852713178294,0.417829457364341,0.43410852713178294,0.43410852713178294,0.43410852713178294,0.04883720930232559
CM1.csv brier,0.47619047619047616,0.47619047619047616,0.638095238095238,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.4923809523809523,0.47619047619047616,0.47619047619047616,0.638095238095238,0.04857142857142857
CM1.csv brier,0.3504273504273504,0.3162393162393162,0.3162393162393162,0.3504273504273504,0.3162393162393162,0.3162393162393162,0.3162393162393162,0.3162393162393162,0.3504273504273504,0.3162393162393162,0.3162393162393162,0.3162393162393162,0.3264957264957265,0.3162393162393162,0.3333333333333333,0.3504273504273504,0.015666925452840475
