inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv brier,0.375,0.375,0.3541666666666667,0.4791666666666667,0.3541666666666667,0.4375,0.4166666666666667,0.375,0.375,0.3333333333333333,0.3333333333333333,0.36458333333333337,0.38750000000000007,0.375,0.39583333333333337,0.4791666666666667,0.04187448175467039
ant-1.3.csv brier,0.2826086956521739,0.32608695652173914,0.34782608695652173,0.34782608695652173,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.32608695652173914,0.1956521739130435,0.3695652173913043,0.1956521739130435,0.2934782608695652,0.3108695652173913,0.32608695652173914,0.34782608695652173,0.3695652173913043,0.04962048787179707
ant-1.3.csv brier,0.23404255319148937,0.2553191489361702,0.2553191489361702,0.23404255319148937,0.19148936170212766,0.23404255319148937,0.2765957446808511,0.2127659574468085,0.23404255319148937,0.23404255319148937,0.19148936170212766,0.23404255319148937,0.23617021276595745,0.23404255319148937,0.24468085106382978,0.2765957446808511,0.022213418104065
ant-1.3.csv brier,0.30612244897959184,0.2857142857142857,0.32653061224489793,0.30612244897959184,0.32653061224489793,0.32653061224489793,0.30612244897959184,0.2653061224489796,0.32653061224489793,0.30612244897959184,0.2653061224489796,0.30612244897959184,0.3081632653061225,0.30612244897959184,0.32653061224489793,0.32653061224489793,0.019253022718482855
ant-1.3.csv brier,0.3684210526315789,0.42105263157894735,0.34210526315789475,0.39473684210526316,0.3684210526315789,0.3684210526315789,0.34210526315789475,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.34210526315789475,0.3605263157894737,0.3684210526315789,0.381578947368421,0.42105263157894735,0.04085309130594743
ant-1.3.csv brier,0.4634146341463415,0.5609756097560976,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.43902439024390244,0.4634146341463415,0.3902439024390244,0.43902439024390244,0.5609756097560976,0.3902439024390244,0.45121951219512196,0.4853658536585366,0.4878048780487805,0.5121951219512195,0.5609756097560976,0.0528205068968481
ant-1.3.csv brier,0.3617021276595745,0.40425531914893614,0.3829787234042553,0.425531914893617,0.3829787234042553,0.3404255319148936,0.3404255319148936,0.40425531914893614,0.2978723404255319,0.3404255319148936,0.2978723404255319,0.3404255319148936,0.36808510638297876,0.37234042553191493,0.3936170212765957,0.425531914893617,0.036913513984888235
ant-1.3.csv brier,0.25,0.1875,0.2708333333333333,0.22916666666666666,0.375,0.3333333333333333,0.2916666666666667,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.1875,0.26041666666666663,0.29166666666666663,0.2916666666666667,0.3333333333333333,0.375,0.05590169943749474
ant-1.3.csv brier,0.1951219512195122,0.21951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.21951219512195122,0.17073170731707318,0.1951219512195122,0.21951219512195122,0.1951219512195122,0.17073170731707318,0.1951219512195122,0.2,0.1951219512195122,0.20731707317073172,0.21951219512195122,0.01463414634146341
ant-1.3.csv brier,0.2682926829268293,0.2926829268292683,0.2926829268292683,0.2682926829268293,0.2682926829268293,0.24390243902439024,0.2682926829268293,0.2926829268292683,0.2682926829268293,0.2926829268292683,0.24390243902439024,0.2682926829268293,0.275609756097561,0.2682926829268293,0.2926829268292683,0.2926829268292683,0.015617376188860598
ant-1.4.csv brier,0.36065573770491804,0.32786885245901637,0.4426229508196721,0.36065573770491804,0.32786885245901637,0.3442622950819672,0.4262295081967213,0.36065573770491804,0.4426229508196721,0.3770491803278688,0.32786885245901637,0.3524590163934426,0.3770491803278689,0.36065573770491804,0.4016393442622951,0.4426229508196721,0.042115516651361075
