inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
ant-1.4.csv pf,0.3617021276595745,0.3829787234042553,0.46808510638297873,0.425531914893617,0.3617021276595745,0.3829787234042553,0.44680851063829785,0.40425531914893614,0.48936170212765956,0.3829787234042553,0.3617021276595745,0.3829787234042553,0.41063829787234046,0.3936170212765957,0.43617021276595747,0.48936170212765956,0.04260634977553358
ant-1.4.csv pf,0.425531914893617,0.2978723404255319,0.40425531914893614,0.425531914893617,0.40425531914893614,0.3404255319148936,0.425531914893617,0.425531914893617,0.425531914893617,0.40425531914893614,0.2978723404255319,0.40425531914893614,0.3978723404255319,0.4148936170212766,0.425531914893617,0.425531914893617,0.04153025807647476
ant-1.4.csv pf,0.43137254901960786,0.47058823529411764,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.3137254901960784,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.45098039215686275,0.3137254901960784,0.4411764705882353,0.44901960784313727,0.47058823529411764,0.48039215686274506,0.49019607843137253,0.05146825391532034
ant-1.4.csv pf,0.45614035087719296,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.47368421052631576,0.45614035087719296,0.43859649122807015,0.42105263157894735,0.43859649122807015,0.4508771929824561,0.4473684210526315,0.4649122807017544,0.47368421052631576,0.01763136073880858
ant-1.4.csv pf,0.43137254901960786,0.37254901960784315,0.47058823529411764,0.37254901960784315,0.45098039215686275,0.45098039215686275,0.37254901960784315,0.37254901960784315,0.4117647058823529,0.47058823529411764,0.37254901960784315,0.37254901960784315,0.41764705882352937,0.4215686274509804,0.45098039215686275,0.47058823529411764,0.04023193044839841
ant-1.4.csv pf,0.39655172413793105,0.41379310344827586,0.39655172413793105,0.3620689655172414,0.3793103448275862,0.46551724137931033,0.3793103448275862,0.3793103448275862,0.4482758620689655,0.39655172413793105,0.3620689655172414,0.3793103448275862,0.4017241379310345,0.39655172413793105,0.4051724137931034,0.46551724137931033,0.030890470460636067
ant-1.4.csv pf,0.35294117647058826,0.49019607843137253,0.4117647058823529,0.3333333333333333,0.39215686274509803,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3333333333333333,0.3333333333333333,0.3137254901960784,0.32352941176470584,0.35882352941176476,0.3333333333333333,0.37254901960784315,0.49019607843137253,0.05409064401621067
ant-1.4.csv pf,0.4339622641509434,0.4339622641509434,0.37735849056603776,0.4528301886792453,0.4339622641509434,0.4528301886792453,0.4528301886792453,0.41509433962264153,0.4528301886792453,0.2641509433962264,0.2641509433962264,0.42452830188679247,0.4169811320754717,0.4339622641509434,0.4528301886792453,0.4528301886792453,0.05562038857729689
ant-1.4.csv pf,0.4444444444444444,0.48148148148148145,0.4444444444444444,0.48148148148148145,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.5,0.3888888888888889,0.46296296296296297,0.3888888888888889,0.42592592592592593,0.45,0.4537037037037037,0.48148148148148145,0.5,0.036146706103598394
ant-1.4.csv pf,0.32075471698113206,0.39622641509433965,0.41509433962264153,0.3584905660377358,0.4339622641509434,0.4528301886792453,0.39622641509433965,0.3584905660377358,0.41509433962264153,0.3584905660377358,0.32075471698113206,0.3584905660377358,0.3905660377358491,0.39622641509433965,0.41509433962264153,0.4528301886792453,0.03871374439374189
