inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv balance,0.6867104349944388,0.6867104349944388,0.7204461562750859,0.5536216284115483,0.7204461562750859,0.5785497237913027,0.6570417877985901,0.6867104349944388,0.6867104349944388,0.7368905000236102,0.5536216284115483,0.6718761113965145,0.6713837692552977,0.6867104349944388,0.7035782956347624,0.7368905000236102,0.057216054034027304
ant-1.3.csv balance,0.7642977396044841,0.6269396660050999,0.6755811014581021,0.6755811014581021,0.7824286827118315,0.7030932728328286,0.7099049102824421,0.7280358533897895,0.8232434671583181,0.6612068129787254,0.6269396660050999,0.6755811014581021,0.7150312607879723,0.7064990915576354,0.7461667964971368,0.8232434671583181,0.05726012999882657
ant-1.3.csv balance,0.7585633745017893,0.7470763170446952,0.8026678750177076,0.7585633745017893,0.7796442597878229,0.7585633745017893,0.7862235312691833,0.7694490690825773,0.7585633745017893,0.7585633745017893,0.7470763170446952,0.7585633745017893,0.7677877924710932,0.7585633745017893,0.7745466644352001,0.8026678750177076,0.015982011542365226
ant-1.3.csv balance,0.7144869568672401,0.7278205595040775,0.7007532259709297,0.7428791494903506,0.7007532259709297,0.7007532259709297,0.7144869568672401,0.7406923027443302,0.7007532259709297,0.7144869568672401,0.7007532259709297,0.7007532259709297,0.7157865786224198,0.7144869568672401,0.7211537581856589,0.7428791494903506,0.015518353662765043
ant-1.3.csv balance,0.6177491628794793,0.5877005732922436,0.6318212994270913,0.6030187371566909,0.6177491628794793,0.6177491628794793,0.6318212994270913,0.6318212994270913,0.6692663357662484,0.6030187371566909,0.5877005732922436,0.6103839500180851,0.6211715770291585,0.6177491628794793,0.6318212994270913,0.6692663357662484,0.021137297881472995
ant-1.3.csv balance,0.4685121461002376,0.41288709683298774,0.44199621172265857,0.44199621172265857,0.44199621172265857,0.5217110386194217,0.5074056237964127,0.5870496308922958,0.5217110386194217,0.41288709683298774,0.41288709683298774,0.44199621172265857,0.47581523068617404,0.4552541789114481,0.5145583312079172,0.5870496308922958,0.05384079153735433
ant-1.3.csv balance,0.6785431892533769,0.6421930140423728,0.6604497714349169,0.623796696426208,0.6604497714349169,0.6964440585815326,0.6964440585815326,0.6421930140423728,0.7315144674747068,0.6964440585815326,0.623796696426208,0.6513213927386449,0.672847209985347,0.6694964803441469,0.6964440585815326,0.7315144674747068,0.03120485599328693
ant-1.3.csv balance,0.7343676856788026,0.7646471065138276,0.7228595872366315,0.7452273004534413,0.6580036868239196,0.6230325843089263,0.7107804046070086,0.6717610987970584,0.6851747178236511,0.7107804046070086,0.6230325843089263,0.6784679083103548,0.7026634576850276,0.7107804046070086,0.728613636457717,0.7646471065138276,0.04098151747354934
ant-1.3.csv balance,0.6796097949643203,0.5827728976787626,0.6796097949643203,0.6796097949643203,0.6796097949643203,0.5827728976787626,0.685743496616552,0.6796097949643203,0.5827728976787626,0.6796097949643203,0.5827728976787626,0.6311913463215415,0.6511720959438762,0.6796097949643203,0.6796097949643203,0.685743496616552,0.044813780322425195
ant-1.3.csv balance,0.7682109099260307,0.7482698755501132,0.7482698755501132,0.7682109099260307,0.7383894446995151,0.7878618783796083,0.7383894446995151,0.7222164830712257,0.7682109099260307,0.7482698755501132,0.7222164830712257,0.743329660124814,0.7536299607278295,0.7482698755501132,0.7682109099260307,0.7878618783796083,0.018295303222732952
