inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv auc,0.7023255813953488,0.7023255813953488,0.8023255813953488,0.5558139534883721,0.8023255813953488,0.5790697674418605,0.6790697674418605,0.7023255813953488,0.7023255813953488,0.813953488372093,0.5558139534883721,0.6906976744186046,0.7041860465116279,0.7023255813953488,0.7523255813953489,0.813953488372093,0.08344139379195935
ant-1.3.csv auc,0.8333333333333334,0.6318681318681318,0.6776556776556777,0.6776556776556777,0.8461538461538461,0.7032967032967034,0.7948717948717949,0.8076923076923077,0.8260073260073261,0.6648351648351649,0.6318681318681318,0.6776556776556777,0.7463369963369964,0.7490842490842491,0.8168498168498168,0.8461538461538461,0.07812273155477072
ant-1.3.csv auc,0.7587209302325583,0.747093023255814,0.8604651162790697,0.7587209302325583,0.7819767441860466,0.7587209302325583,0.8488372093023255,0.7703488372093024,0.7587209302325583,0.7587209302325583,0.747093023255814,0.7587209302325583,0.7802325581395348,0.7587209302325583,0.7761627906976745,0.8604651162790697,0.03828390147245188
ant-1.3.csv auc,0.7164634146341463,0.7286585365853658,0.7042682926829268,0.7667682926829268,0.7042682926829268,0.7042682926829268,0.7164634146341463,0.7408536585365854,0.7042682926829268,0.7164634146341463,0.7042682926829268,0.7042682926829268,0.7202743902439024,0.7164634146341463,0.7225609756097561,0.7667682926829268,0.01929723917861611
ant-1.3.csv auc,0.6181818181818183,0.5878787878787879,0.6333333333333334,0.603030303030303,0.6181818181818183,0.6181818181818183,0.6333333333333334,0.6333333333333334,0.6787878787878788,0.603030303030303,0.5878787878787879,0.6106060606060606,0.6227272727272727,0.6181818181818183,0.6333333333333334,0.6787878787878788,0.0235214768125152
ant-1.3.csv auc,0.48181818181818187,0.4151515151515152,0.4484848484848485,0.4484848484848485,0.4484848484848485,0.5272727272727272,0.5106060606060606,0.5893939393939394,0.5272727272727272,0.4151515151515152,0.4151515151515152,0.4484848484848485,0.48121212121212115,0.4651515151515152,0.5189393939393939,0.5893939393939394,0.05362095310203135
ant-1.3.csv auc,0.7007575757575757,0.672979797979798,0.6868686868686869,0.6590909090909092,0.6868686868686869,0.7146464646464648,0.7146464646464648,0.672979797979798,0.7424242424242425,0.7146464646464648,0.6590909090909092,0.6799242424242424,0.696590909090909,0.6938131313131313,0.7146464646464648,0.7424242424242425,0.024096321629024295
ant-1.3.csv auc,0.735191637630662,0.7717770034843207,0.7229965156794426,0.7473867595818816,0.6620209059233451,0.627177700348432,0.710801393728223,0.6742160278745646,0.686411149825784,0.710801393728223,0.627177700348432,0.6803135888501743,0.7048780487804879,0.710801393728223,0.7290940766550522,0.7717770034843207,0.04093298168998514
ant-1.3.csv auc,0.7121848739495797,0.6407563025210083,0.7121848739495797,0.7121848739495797,0.7121848739495797,0.6407563025210083,0.726890756302521,0.7121848739495797,0.6407563025210083,0.7121848739495797,0.6407563025210083,0.676470588235294,0.6922268907563025,0.7121848739495797,0.7121848739495797,0.726890756302521,0.03396936044927361
ant-1.3.csv auc,0.7859848484848485,0.7708333333333335,0.7708333333333335,0.7859848484848485,0.7386363636363636,0.8011363636363636,0.7386363636363636,0.7234848484848485,0.7859848484848485,0.7708333333333335,0.7234848484848485,0.7547348484848486,0.7672348484848486,0.7708333333333335,0.7859848484848485,0.8011363636363636,0.024067938591497143
ant-1.4.csv auc,0.6405775075987842,0.7370820668693009,0.587386018237082,0.7158054711246201,0.7120060790273557,0.7013677811550152,0.5980243161094225,0.6907294832826747,0.6124620060790275,0.6299392097264438,0.587386018237082,0.6212006079027357,0.6625379939209727,0.6656534954407294,0.7066869300911854,0.7370820668693009,0.051967517888880196
