inputfile,min,lower,avg,median,upper,max,variance
CM1.csv,0.5818425760286225,0.6364042933810375,0.6720483005366725,0.6815742397137745,0.7108676207513416,0.7370304114490162,0.04994310417134862
KC1.csv,0.5219898915790332,0.5854783158066357,0.5989280182603733,0.6007988913344746,0.6219633977337572,0.6369731800766284,0.03237458987700546
MW1.csv,0.27941176470588236,0.47977941176470584,0.5268382352941177,0.525735294117647,0.6056985294117647,0.6691176470588236,0.10491863815113066
PC1.csv,0.6546391752577321,0.71577892325315,0.7745990836197021,0.7949599083619703,0.8254581901489118,0.8639747995418098,0.06607671110657394
PC3.csv,0.6811619718309859,0.7231954225352113,0.7358098591549295,0.7303697183098591,0.7639964788732394,0.7931338028169014,0.034541445913804855

